5 Minutes,Flow (Veh/5 Minutes),# Lane Points,% Observed
2022/06/06 02:20,70,4,0.00
2022/06/06 02:25,80,4,0.00
2022/06/06 02:30,77,4,0.00
2022/06/06 02:35,86,4,0.00
2022/06/06 02:40,85,4,0.00
2022/06/06 02:45,65,4,0.00
2022/06/06 02:50,73,4,0.00
2022/06/06 02:55,58,4,0.00
2022/06/06 03:00,55,4,0.00
2022/06/06 03:05,67,4,0.00
2022/06/06 03:10,68,4,0.00
2022/06/06 03:15,79,4,0.00
2022/06/06 03:20,84,4,0.00
2022/06/06 03:25,97,4,0.00
2022/06/06 03:30,75,4,0.00
2022/06/06 03:35,89,4,0.00
2022/06/06 03:40,88,4,0.00
2022/06/06 03:45,98,4,0.00
2022/06/06 03:50,93,4,0.00
2022/06/06 03:55,81,4,0.00
2022/06/06 04:00,92,4,0.00
2022/06/06 04:05,111,4,0.00
2022/06/06 04:10,107,4,0.00
2022/06/06 04:15,131,4,0.00
2022/06/06 04:20,121,4,0.00
2022/06/06 04:25,119,4,0.00
2022/06/06 04:30,143,4,0.00
2022/06/06 04:35,166,4,0.00
2022/06/06 04:40,181,4,0.00
2022/06/06 04:45,178,4,0.00
2022/06/06 04:50,165,4,0.00
2022/06/06 04:55,175,4,0.00
2022/06/06 05:00,194,4,0.00
2022/06/06 05:05,180,4,0.00
2022/06/06 05:10,209,4,0.00
2022/06/06 05:15,237,4,0.00
2022/06/06 05:20,240,4,0.00
2022/06/06 05:25,259,4,0.00
2022/06/06 05:30,273,4,0.00
2022/06/06 05:35,304,4,0.00
2022/06/06 05:40,316,4,0.00
2022/06/06 05:45,322,4,0.00
2022/06/06 05:50,340,4,0.00
2022/06/06 05:55,307,4,0.00
2022/06/06 06:00,299,4,0.00
2022/06/06 06:05,307,4,0.00
2022/06/06 06:10,331,4,0.00
2022/06/06 06:15,344,4,0.00
2022/06/06 06:20,358,4,0.00
2022/06/06 06:25,400,4,0.00
2022/06/06 06:30,406,4,0.00
2022/06/06 06:35,404,4,0.00
2022/06/06 06:40,448,4,0.00
2022/06/06 06:45,454,4,0.00
2022/06/06 06:50,456,4,0.00
2022/06/06 06:55,441,4,0.00
2022/06/06 07:00,430,4,0.00
2022/06/06 07:05,426,4,0.00
2022/06/06 07:10,479,4,0.00
2022/06/06 07:15,511,4,0.00
2022/06/06 07:20,486,4,0.00
2022/06/06 07:25,530,4,0.00
2022/06/06 07:30,541,4,0.00
2022/06/06 07:35,599,4,0.00
2022/06/06 07:40,524,4,0.00
2022/06/06 07:45,547,4,0.00
2022/06/06 07:50,544,4,0.00
2022/06/06 07:55,507,4,0.00
2022/06/06 08:00,503,4,0.00
2022/06/06 08:05,512,4,0.00
2022/06/06 08:10,514,4,0.00
2022/06/06 08:15,541,4,0.00
2022/06/06 08:20,528,4,0.00
2022/06/06 08:25,497,4,0.00
2022/06/06 08:30,520,4,0.00
2022/06/06 08:35,530,4,0.00
2022/06/06 08:40,561,4,0.00
2022/06/06 08:45,526,4,0.00
2022/06/06 08:50,522,4,0.00
2022/06/06 08:55,511,4,0.00
2022/06/06 09:00,495,4,0.00
2022/06/06 09:05,480,4,0.00
2022/06/06 09:10,446,4,0.00
2022/06/06 09:15,494,4,0.00
2022/06/06 09:20,461,4,0.00
2022/06/06 09:25,445,4,0.00
2022/06/06 09:30,484,4,0.00
2022/06/06 09:35,460,4,0.00
2022/06/06 09:40,510,4,0.00
2022/06/06 09:45,469,4,0.00
2022/06/06 09:50,478,4,0.00
2022/06/06 09:55,501,4,0.00
2022/06/06 10:00,456,4,0.00
2022/06/06 10:05,436,4,0.00
2022/06/06 10:10,422,4,0.00
2022/06/06 10:15,457,4,0.00
2022/06/06 10:20,445,4,0.00
2022/06/06 10:25,453,4,0.00
2022/06/06 10:30,487,4,0.00
2022/06/06 10:35,471,4,0.00
2022/06/06 10:40,474,4,0.00
2022/06/06 10:45,523,4,0.00
2022/06/06 10:50,506,4,0.00
2022/06/06 10:55,517,4,0.00
2022/06/06 11:00,458,4,0.00
2022/06/06 11:05,477,4,0.00
2022/06/06 11:10,501,4,0.00
2022/06/06 11:15,498,4,0.00
2022/06/06 11:20,464,4,0.00
2022/06/06 11:25,492,4,0.00
2022/06/06 11:30,494,4,0.00
2022/06/06 11:35,516,4,0.00
2022/06/06 11:40,507,4,0.00
2022/06/06 11:45,486,4,0.00
2022/06/06 11:50,506,4,0.00
2022/06/06 11:55,553,4,0.00
2022/06/06 12:00,567,4,0.00
2022/06/06 12:05,545,4,0.00
2022/06/06 12:10,518,4,0.00
2022/06/06 12:15,516,4,0.00
2022/06/06 12:20,546,4,0.00
2022/06/06 12:25,516,4,0.00
2022/06/06 12:30,438,4,0.00
2022/06/06 12:35,534,4,0.00
2022/06/06 12:40,563,4,0.00
2022/06/06 12:45,540,4,0.00
2022/06/06 12:50,532,4,0.00
2022/06/06 12:55,497,4,0.00
2022/06/06 13:00,535,4,0.00
2022/06/06 13:05,523,4,0.00
2022/06/06 13:10,540,4,0.00
2022/06/06 13:15,524,4,0.00
2022/06/06 13:20,528,4,0.00
2022/06/06 13:25,539,4,0.00
2022/06/06 13:30,560,4,0.00
2022/06/06 13:35,519,4,0.00
2022/06/06 13:40,576,4,0.00
2022/06/06 13:45,565,4,0.00
2022/06/06 13:50,554,4,0.00
2022/06/06 13:55,579,4,0.00
2022/06/06 14:00,533,4,0.00
2022/06/06 14:05,566,4,0.00
2022/06/06 14:10,557,4,0.00
2022/06/06 14:15,545,4,0.00
2022/06/06 14:20,553,4,0.00
2022/06/06 14:25,566,4,0.00
2022/06/06 14:30,532,4,0.00
2022/06/06 14:35,532,4,0.00
2022/06/06 14:40,549,4,0.00
2022/06/06 14:45,526,4,0.00
2022/06/06 14:50,484,4,0.00
2022/06/06 14:55,515,4,0.00
2022/06/06 15:00,560,4,0.00
2022/06/06 15:05,525,4,0.00
2022/06/06 15:10,514,4,0.00
2022/06/06 15:15,528,4,0.00
2022/06/06 15:20,519,4,0.00
2022/06/06 15:25,531,4,0.00
2022/06/06 15:30,449,4,0.00
2022/06/06 15:35,530,4,0.00
2022/06/06 15:40,538,4,0.00
2022/06/06 15:45,556,4,0.00
2022/06/06 15:50,528,4,0.00
2022/06/06 15:55,543,4,0.00
2022/06/06 16:00,541,4,0.00
2022/06/06 16:05,517,4,0.00
2022/06/06 16:10,506,4,0.00
2022/06/06 16:15,549,4,0.00
2022/06/06 16:20,540,4,0.00
2022/06/06 16:25,542,4,0.00
2022/06/06 16:30,478,4,0.00
2022/06/06 16:35,517,4,0.00
2022/06/06 16:40,539,4,0.00
2022/06/06 16:45,536,4,0.00
2022/06/06 16:50,555,4,0.00
2022/06/06 16:55,527,4,0.00
2022/06/06 17:00,529,4,0.00
2022/06/06 17:05,543,4,0.00
2022/06/06 17:10,527,4,0.00
2022/06/06 17:15,514,4,0.00
2022/06/06 17:20,559,4,0.00
2022/06/06 17:25,514,4,0.00
2022/06/06 17:30,495,4,0.00
2022/06/06 17:35,523,4,0.00
2022/06/06 17:40,536,4,0.00
2022/06/06 17:45,519,4,0.00
2022/06/06 17:50,510,4,0.00
2022/06/06 17:55,545,4,0.00
2022/06/06 18:00,536,4,0.00
2022/06/06 18:05,508,4,0.00
2022/06/06 18:10,479,4,0.00
2022/06/06 18:15,515,4,0.00
2022/06/06 18:20,532,4,0.00
2022/06/06 18:25,536,4,0.00
2022/06/06 18:30,540,4,0.00
2022/06/06 18:35,533,4,0.00
2022/06/06 18:40,516,4,0.00
2022/06/06 18:45,521,4,0.00
2022/06/06 18:50,522,4,0.00
2022/06/06 18:55,496,4,0.00
2022/06/06 19:00,484,4,0.00
2022/06/06 19:05,537,4,0.00
2022/06/06 19:10,473,4,0.00
2022/06/06 19:15,437,4,0.00
2022/06/06 19:20,459,4,0.00
2022/06/06 19:25,456,4,0.00
2022/06/06 19:30,445,4,0.00
2022/06/06 19:35,435,4,0.00
2022/06/06 19:40,438,4,0.00
2022/06/06 19:45,471,4,0.00
2022/06/06 19:50,417,4,0.00
2022/06/06 19:55,413,4,0.00
2022/06/06 20:00,401,4,0.00
2022/06/06 20:05,414,4,0.00
2022/06/06 20:10,413,4,0.00
2022/06/06 20:15,377,4,0.00
2022/06/06 20:20,418,4,0.00
2022/06/06 20:25,398,4,0.00
2022/06/06 20:30,372,4,0.00
2022/06/06 20:35,358,4,0.00
2022/06/06 20:40,412,4,0.00
2022/06/06 20:45,350,4,0.00
2022/06/06 20:50,373,4,0.00
2022/06/06 20:55,341,4,0.00
2022/06/06 21:00,340,4,0.00
2022/06/06 21:05,345,4,0.00
2022/06/06 21:10,342,4,0.00
2022/06/06 21:15,392,4,0.00
2022/06/06 21:20,337,4,0.00
2022/06/06 21:25,321,4,0.00
2022/06/06 21:30,347,4,0.00
2022/06/06 21:35,302,4,0.00
2022/06/06 21:40,342,4,0.00
2022/06/06 21:45,305,4,0.00
2022/06/06 21:50,308,4,0.00
2022/06/06 21:55,317,4,0.00
2022/06/06 22:00,315,4,0.00
2022/06/06 22:05,267,4,0.00
2022/06/06 22:10,238,4,0.00
2022/06/06 22:15,180,4,0.00
2022/06/06 22:20,267,4,0.00
2022/06/06 22:25,274,4,0.00
2022/06/06 22:30,284,4,0.00
2022/06/06 22:35,294,4,0.00
2022/06/06 22:40,269,4,0.00
2022/06/06 22:45,277,4,0.00
2022/06/06 22:50,246,4,0.00
2022/06/06 22:55,225,4,0.00
2022/06/06 23:00,229,4,0.00
2022/06/06 23:05,212,4,0.00
2022/06/06 23:10,194,4,0.00
2022/06/06 23:15,169,4,0.00
2022/06/06 23:20,198,4,0.00
2022/06/06 23:25,185,4,0.00
2022/06/06 23:30,190,4,0.00
2022/06/06 23:35,188,4,0.00
2022/06/06 23:40,170,4,0.00
2022/06/06 23:45,143,4,0.00
2022/06/06 23:50,161,4,0.00
2022/06/06 23:55,140,4,0.00
2022/07/06 00:00,155,4,0.00
2022/07/06 00:05,135,4,0.00
2022/07/06 00:10,131,4,0.00
2022/07/06 00:15,137,4,0.00
2022/07/06 00:20,139,4,0.00
2022/07/06 00:25,123,4,0.00
2022/07/06 00:30,119,4,0.00
2022/07/06 00:35,112,4,0.00
2022/07/06 00:40,119,4,0.00
2022/07/06 00:45,114,4,0.00
2022/07/06 00:50,121,4,0.00
2022/07/06 00:55,102,4,0.00
2022/08/06 00:00,174,4,0.00
2022/08/06 00:05,175,4,0.00
2022/08/06 00:10,154,4,0.00
2022/08/06 00:15,131,4,0.00
2022/08/06 00:20,172,4,0.00
2022/08/06 00:25,142,4,0.00
2022/08/06 00:30,137,4,0.00
2022/08/06 00:35,114,4,0.00
2022/08/06 00:40,129,4,0.00
2022/08/06 00:45,108,4,0.00
2022/08/06 00:50,110,4,0.00
2022/08/06 00:55,106,4,0.00
2022/08/06 01:00,108,4,0.00
2022/08/06 01:05,91,4,0.00
2022/08/06 01:10,89,4,0.00
2022/08/06 01:15,96,4,0.00
2022/08/06 01:20,94,4,0.00
2022/08/06 01:25,78,4,0.00
2022/08/06 01:30,82,4,0.00
2022/08/06 01:35,83,4,0.00
2022/08/06 01:40,58,4,0.00
2022/08/06 01:45,68,4,0.00
2022/08/06 01:50,72,4,0.00
2022/08/06 01:55,106,4,0.00
2022/08/06 02:00,91,4,0.00
2022/08/06 02:05,78,4,0.00
2022/08/06 02:10,77,4,0.00
2022/08/06 02:15,63,4,0.00
2022/08/06 02:20,82,4,0.00
2022/08/06 02:25,78,4,0.00
2022/08/06 02:30,85,4,0.00
2022/08/06 02:35,83,4,0.00
2022/08/06 02:40,90,4,0.00
2022/08/06 02:45,75,4,0.00
2022/08/06 02:50,70,4,0.00
2022/08/06 02:55,65,4,0.00
2022/08/06 03:00,66,4,0.00
2022/08/06 03:05,81,4,0.00
2022/08/06 03:10,70,4,0.00
2022/08/06 03:15,70,4,0.00
2022/08/06 03:20,71,4,0.00
2022/08/06 03:25,82,4,0.00
2022/08/06 03:30,74,4,0.00
2022/08/06 03:35,86,4,0.00
2022/08/06 03:40,84,4,0.00
2022/08/06 03:45,86,4,0.00
2022/08/06 03:50,81,4,0.00
2022/08/06 03:55,97,4,0.00
2022/08/06 04:00,84,4,0.00
2022/08/06 04:05,102,4,0.00
2022/08/06 04:10,110,4,0.00
2022/08/06 04:15,117,4,0.00
2022/08/06 04:20,100,4,0.00
2022/08/06 04:25,145,4,0.00
2022/08/06 04:30,126,4,0.00
2022/08/06 04:35,142,4,0.00
2022/08/06 04:40,161,4,0.00
2022/08/06 04:45,167,4,0.00
2022/08/06 04:50,167,4,0.00
2022/08/06 04:55,185,4,0.00
2022/08/06 05:00,179,4,0.00
2022/08/06 05:05,184,4,0.00
2022/08/06 05:10,201,4,0.00
2022/08/06 05:15,211,4,0.00
2022/08/06 05:20,233,4,0.00
2022/08/06 05:25,260,4,0.00
2022/08/06 05:30,265,4,0.00
2022/08/06 05:35,296,4,0.00
2022/08/06 05:40,331,4,0.00
2022/08/06 05:45,322,4,0.00
2022/08/06 05:50,314,4,0.00
2022/08/06 05:55,305,4,0.00
2022/08/06 06:00,308,4,0.00
2022/08/06 06:05,327,4,0.00
2022/08/06 06:10,347,4,0.00
2022/08/06 06:15,365,4,0.00
2022/08/06 06:20,357,4,0.00
2022/08/06 06:25,426,4,0.00
2022/08/06 06:30,431,4,0.00
2022/08/06 06:35,453,4,0.00
2022/08/06 06:40,426,4,0.00
2022/08/06 06:45,447,4,0.00
2022/08/06 06:50,440,4,0.00
2022/08/06 06:55,479,4,0.00
2022/08/06 07:00,427,4,0.00
2022/08/06 07:05,422,4,0.00
2022/08/06 07:10,470,4,0.00
2022/08/06 07:15,534,4,0.00
2022/08/06 07:20,522,4,0.00
2022/08/06 07:25,545,4,0.00
2022/08/06 07:30,548,4,0.00
2022/08/06 07:35,568,4,0.00
2022/08/06 07:40,532,4,0.00
2022/08/06 07:45,547,4,0.00
2022/08/06 07:50,560,4,0.00
2022/08/06 07:55,540,4,0.00
2022/08/06 08:00,526,4,0.00
2022/08/06 08:05,540,4,0.00
2022/08/06 08:10,563,4,0.00
2022/08/06 08:15,535,4,0.00
2022/08/06 08:20,546,4,0.00
2022/08/06 08:25,515,4,0.00
2022/08/06 08:30,544,4,0.00
2022/08/06 08:35,524,4,0.00
2022/08/06 08:40,534,4,0.00
2022/08/06 08:45,517,4,0.00
2022/08/06 08:50,524,4,0.00
2022/08/06 08:55,475,4,0.00
2022/08/06 09:00,480,4,0.00
2022/08/06 09:05,459,4,0.00
2022/08/06 09:10,405,4,0.00
2022/08/06 09:15,405,4,0.00
2022/08/06 09:20,432,4,0.00
2022/08/06 09:25,455,4,0.00
2022/08/06 09:30,458,4,0.00
2022/08/06 09:35,514,4,0.00
2022/08/06 09:40,541,4,0.00
2022/08/06 09:45,498,4,0.00
2022/08/06 09:50,518,4,0.00
2022/08/06 09:55,449,4,0.00
2022/08/06 10:00,448,4,0.00
2022/08/06 10:05,471,4,0.00
2022/08/06 10:10,482,4,0.00
2022/08/06 10:15,484,4,0.00
2022/08/06 10:20,485,4,0.00
2022/08/06 10:25,486,4,0.00
2022/08/06 10:30,479,4,0.00
2022/08/06 10:35,474,4,0.00
2022/08/06 10:40,491,4,0.00
2022/08/06 10:45,502,4,0.00
2022/08/06 10:50,480,4,0.00
2022/08/06 10:55,477,4,0.00
2022/08/06 11:00,509,4,0.00
2022/08/06 11:05,471,4,0.00
2022/08/06 11:10,500,4,0.00
2022/08/06 11:15,510,4,0.00
2022/08/06 11:20,496,4,0.00
2022/08/06 11:25,507,4,0.00
2022/08/06 11:30,468,4,0.00
2022/08/06 11:35,491,4,0.00
2022/08/06 11:40,508,4,0.00
2022/08/06 11:45,522,4,0.00
2022/08/06 11:50,487,4,0.00
2022/08/06 11:55,523,4,0.00
2022/08/06 12:00,526,4,0.00
2022/08/06 12:05,518,4,0.00
2022/08/06 12:10,526,4,0.00
2022/08/06 12:15,547,4,0.00
2022/08/06 12:20,529,4,0.00
2022/08/06 12:25,498,4,0.00
2022/08/06 12:30,497,4,0.00
2022/08/06 12:35,515,4,0.00
2022/08/06 12:40,522,4,0.00
2022/08/06 12:45,544,4,0.00
2022/08/06 12:50,537,4,0.00
2022/08/06 12:55,530,4,0.00
2022/08/06 13:00,520,4,0.00
2022/08/06 13:05,582,4,0.00
2022/08/06 13:10,524,4,0.00
2022/08/06 13:15,538,4,0.00
2022/08/06 13:20,548,4,0.00
2022/08/06 13:25,560,4,0.00
2022/08/06 13:30,552,4,0.00
2022/08/06 13:35,536,4,0.00
2022/08/06 13:40,555,4,0.00
2022/08/06 13:45,569,4,0.00
2022/08/06 13:50,508,4,0.00
2022/08/06 13:55,543,4,0.00
2022/08/06 14:00,513,4,0.00
2022/08/06 14:05,521,4,0.00
2022/08/06 14:10,504,4,0.00
2022/08/06 14:15,519,4,0.00
2022/08/06 14:20,530,4,0.00
2022/08/06 14:25,535,4,0.00
2022/08/06 14:30,476,4,0.00
2022/08/06 14:35,541,4,0.00
2022/08/06 14:40,537,4,0.00
2022/08/06 14:45,551,4,0.00
2022/08/06 14:50,526,4,0.00
2022/08/06 14:55,554,4,0.00
2022/08/06 15:00,465,4,0.00
2022/08/06 15:05,520,4,0.00
2022/08/06 15:10,459,4,0.00
2022/08/06 15:15,451,4,0.00
2022/08/06 15:20,496,4,0.00
2022/08/06 15:25,507,4,0.00
2022/08/06 15:30,512,4,0.00
2022/08/06 15:35,541,4,0.00
2022/08/06 15:40,528,4,0.00
2022/08/06 15:45,528,4,0.00
2022/08/06 15:50,518,4,0.00
2022/08/06 15:55,532,4,0.00
2022/08/06 16:00,508,4,0.00
2022/08/06 16:05,556,4,0.00
2022/08/06 16:10,542,4,0.00
2022/08/06 16:15,493,4,0.00
2022/08/06 16:20,527,4,0.00
2022/08/06 16:25,511,4,0.00
2022/08/06 16:30,513,4,0.00
2022/08/06 16:35,543,4,0.00
2022/08/06 16:40,525,4,0.00
2022/08/06 16:45,475,4,0.00
2022/08/06 16:50,455,4,0.00
2022/08/06 16:55,470,4,0.00
2022/08/06 17:00,464,4,0.00
2022/08/06 17:05,474,4,0.00
2022/08/06 17:10,448,4,0.00
2022/08/06 17:15,430,4,0.00
2022/08/06 17:20,435,4,0.00
2022/08/06 17:25,434,4,0.00
2022/08/06 17:30,486,4,0.00
2022/08/06 17:35,450,4,0.00
2022/08/06 17:40,480,4,0.00
2022/08/06 17:45,467,4,0.00
2022/08/06 17:50,460,4,0.00
2022/08/06 17:55,457,4,0.00
2022/08/06 18:00,474,4,0.00
2022/08/06 18:05,482,4,0.00
2022/08/06 18:10,486,4,0.00
2022/08/06 18:15,479,4,0.00
2022/08/06 18:20,397,4,0.00
2022/08/06 18:25,494,4,0.00
2022/08/06 18:30,508,4,0.00
2022/08/06 18:35,531,4,0.00
2022/08/06 18:40,533,4,0.00
2022/08/06 18:45,529,4,0.00
2022/08/06 18:50,509,4,0.00
2022/08/06 18:55,492,4,0.00
2022/08/06 19:00,492,4,0.00
2022/08/06 19:05,542,4,0.00
2022/08/06 19:10,508,4,0.00
2022/08/06 19:15,534,4,0.00
2022/08/06 19:20,540,4,0.00
2022/08/06 19:25,533,4,0.00
2022/08/06 19:30,487,4,0.00
2022/08/06 19:35,496,4,0.00
2022/08/06 19:40,510,4,0.00
2022/08/06 19:45,516,4,0.00
2022/08/06 19:50,450,4,0.00
2022/08/06 19:55,478,4,0.00
2022/08/06 20:00,400,4,0.00
2022/08/06 20:05,438,4,0.00
2022/08/06 20:10,446,4,0.00
2022/08/06 20:15,454,4,0.00
2022/08/06 20:20,450,4,0.00
2022/08/06 20:25,474,4,0.00
2022/08/06 20:30,435,4,0.00
2022/08/06 20:35,480,4,0.00
2022/08/06 20:40,408,4,0.00
2022/08/06 20:45,425,4,0.00
2022/08/06 20:50,420,4,0.00
2022/08/06 20:55,414,4,0.00
2022/08/06 21:00,396,4,0.00
2022/08/06 21:05,410,4,0.00
2022/08/06 21:10,390,4,0.00
2022/08/06 21:15,379,4,0.00
2022/08/06 21:20,399,4,0.00
2022/08/06 21:25,387,4,0.00
2022/08/06 21:30,351,4,0.00
2022/08/06 21:35,376,4,0.00
2022/08/06 21:40,345,4,0.00
2022/08/06 21:45,339,4,0.00
2022/08/06 21:50,354,4,0.00
2022/08/06 21:55,329,4,0.00
2022/08/06 22:00,309,4,0.00
2022/08/06 22:05,314,4,0.00
2022/08/06 22:10,329,4,0.00
2022/08/06 22:15,342,4,0.00
2022/08/06 22:20,318,4,0.00
2022/08/06 22:25,298,4,0.00
2022/08/06 22:30,299,4,0.00
2022/08/06 22:35,278,4,0.00
2022/08/06 22:40,292,4,0.00
2022/08/06 22:45,267,4,0.00
2022/08/06 22:50,235,4,0.00
2022/08/06 22:55,236,4,0.00
2022/08/06 23:00,236,4,0.00
2022/08/06 23:05,221,4,0.00
2022/08/06 23:10,222,4,0.00
2022/08/06 23:15,239,4,0.00
2022/08/06 23:20,214,4,0.00
2022/08/06 23:25,205,4,0.00
2022/08/06 23:30,216,4,0.00
2022/08/06 23:35,197,4,0.00
2022/08/06 23:40,194,4,0.00
2022/08/06 23:45,171,4,0.00
2022/08/06 23:50,178,4,0.00
2022/08/06 23:55,151,4,0.00
2022/09/06 00:00,166,4,0.00
2022/09/06 00:05,157,4,0.00
2022/09/06 00:10,156,4,0.00
2022/09/06 00:15,172,4,0.00
2022/09/06 00:20,145,4,0.00
2022/09/06 00:25,140,4,0.00
2022/09/06 00:30,131,4,0.00
2022/09/06 00:35,143,4,0.00
2022/09/06 00:40,128,4,0.00
2022/09/06 00:45,132,4,0.00
2022/09/06 00:50,125,4,0.00
2022/09/06 00:55,130,4,0.00
2022/09/06 01:00,122,4,0.00
2022/09/06 01:05,120,4,0.00
2022/09/06 01:10,91,4,0.00
2022/09/06 01:15,100,4,0.00
2022/09/06 01:20,101,4,0.00
2022/09/06 01:25,109,4,0.00
2022/09/06 01:30,98,4,0.00
2022/09/06 01:35,96,4,0.00
2022/09/06 01:40,98,4,0.00
2022/09/06 01:45,92,4,0.00
2022/09/06 01:50,90,4,0.00
2022/09/06 01:55,85,4,0.00
2022/09/06 02:00,77,4,0.00
2022/09/06 02:05,82,4,0.00
2022/09/06 02:10,94,4,0.00
2022/09/06 02:15,86,4,0.00
2022/09/06 02:20,92,4,0.00
2022/09/06 02:25,96,4,0.00
2022/09/06 02:30,91,4,0.00
2022/09/06 02:35,83,4,0.00
2022/09/06 02:40,86,4,0.00
2022/09/06 02:45,88,4,0.00
2022/09/06 02:50,84,4,0.00
2022/09/06 02:55,85,4,0.00
2022/09/06 03:00,86,4,0.00
2022/09/06 03:05,82,4,0.00
2022/09/06 03:10,85,4,0.00
2022/09/06 03:15,83,4,0.00
2022/09/06 03:20,86,4,0.00
2022/09/06 03:25,89,4,0.00
2022/09/06 03:30,97,4,0.00
2022/09/06 03:35,96,4,0.00
2022/09/06 03:40,92,4,0.00
2022/09/06 03:45,110,4,0.00
2022/09/06 03:50,90,4,0.00
2022/09/06 03:55,92,4,0.00
2022/09/06 04:00,94,4,0.00
2022/09/06 04:05,106,4,0.00
2022/09/06 04:10,106,4,0.00
2022/09/06 04:15,109,4,0.00
2022/09/06 04:20,111,4,0.00
2022/09/06 04:25,116,4,0.00
2022/09/06 04:30,121,4,0.00
2022/09/06 04:35,137,4,0.00
2022/09/06 04:40,146,4,0.00
2022/09/06 04:45,145,4,0.00
2022/09/06 04:50,142,4,0.00
2022/09/06 04:55,136,4,0.00
2022/09/06 05:00,140,4,0.00
2022/09/06 05:05,158,4,0.00
2022/09/06 05:10,168,4,0.00
2022/09/06 05:15,172,4,0.00
2022/09/06 05:20,166,4,0.00
2022/09/06 05:25,176,4,0.00
2022/09/06 05:30,187,4,0.00
2022/09/06 05:35,192,4,0.00
2022/09/06 05:40,208,4,0.00
2022/09/06 05:45,214,4,0.00
2022/09/06 05:50,210,4,0.00
2022/09/06 05:55,202,4,0.00
2022/09/06 06:00,293,4,0.00
2022/09/06 06:05,213,4,0.00
2022/09/06 06:10,339,4,0.00
2022/09/06 06:15,353,4,0.00
2022/09/06 06:20,333,4,0.00
2022/09/06 06:25,394,4,0.00
2022/09/06 06:30,440,4,0.00
2022/09/06 06:35,396,4,0.00
2022/09/06 06:40,421,4,0.00
2022/09/06 06:45,457,4,0.00
2022/09/06 06:50,406,4,0.00
2022/09/06 06:55,456,4,0.00
2022/09/06 07:00,451,4,0.00
2022/09/06 07:05,440,4,0.00
2022/09/06 07:10,436,4,0.00
2022/09/06 07:15,510,4,0.00
2022/09/06 07:20,516,4,0.00
2022/09/06 07:25,558,4,0.00
2022/09/06 07:30,541,4,0.00
2022/09/06 07:35,554,4,0.00
2022/09/06 07:40,560,4,0.00
2022/09/06 07:45,586,4,0.00
2022/09/06 07:50,581,4,0.00
2022/09/06 07:55,537,4,0.00
2022/09/06 08:00,558,4,0.00
2022/09/06 08:05,558,4,0.00
2022/09/06 08:10,517,4,0.00
2022/09/06 08:15,541,4,0.00
2022/09/06 08:20,515,4,0.00
2022/09/06 08:25,523,4,0.00
2022/09/06 08:30,527,4,0.00
2022/09/06 08:35,546,4,0.00
2022/09/06 08:40,532,4,0.00
2022/09/06 08:45,531,4,0.00
2022/09/06 08:50,515,4,0.00
2022/09/06 08:55,466,4,0.00
2022/09/06 09:00,509,4,0.00
2022/09/06 09:05,459,4,0.00
2022/09/06 09:10,449,4,0.00
2022/09/06 09:15,446,4,0.00
2022/09/06 09:20,471,4,0.00
2022/09/06 09:25,468,4,0.00
2022/09/06 09:30,484,4,0.00
2022/09/06 09:35,527,4,0.00
2022/09/06 09:40,516,4,0.00
2022/09/06 09:45,476,4,0.00
2022/09/06 09:50,482,4,0.00
2022/09/06 09:55,491,4,0.00
2022/09/06 10:00,481,4,0.00
2022/09/06 10:05,495,4,0.00
2022/09/06 10:10,436,4,0.00
2022/09/06 10:15,471,4,0.00
2022/09/06 10:20,495,4,0.00
2022/09/06 10:25,511,4,0.00
2022/09/06 10:30,517,4,0.00
2022/09/06 10:35,594,4,0.00
2022/09/06 10:40,453,4,0.00
2022/09/06 10:45,474,4,0.00
2022/09/06 10:50,510,4,0.00
2022/09/06 10:55,477,4,0.00
2022/09/06 11:00,499,4,0.00
2022/09/06 11:05,530,4,0.00
2022/09/06 11:10,507,4,0.00
2022/09/06 11:15,540,4,0.00
2022/09/06 11:20,501,4,0.00
2022/09/06 11:25,520,4,0.00
2022/09/06 11:30,527,4,0.00
2022/09/06 11:35,493,4,0.00
2022/09/06 11:40,475,4,0.00
2022/09/06 11:45,486,4,0.00
2022/09/06 11:50,469,4,0.00
2022/09/06 11:55,454,4,0.00
2022/09/06 12:00,491,4,0.00
2022/09/06 12:05,517,4,0.00
2022/09/06 12:10,510,4,0.00
2022/09/06 12:15,537,4,0.00
2022/09/06 12:20,511,4,0.00
2022/09/06 12:25,490,4,0.00
2022/09/06 12:30,540,4,0.00
2022/09/06 12:35,543,4,0.00
2022/09/06 12:40,517,4,0.00
2022/09/06 12:45,509,4,0.00
2022/09/06 12:50,538,4,0.00
2022/09/06 12:55,560,4,0.00
2022/09/06 13:00,576,4,0.00
2022/09/06 13:05,584,4,0.00
2022/09/06 13:10,564,4,0.00
2022/09/06 13:15,569,4,0.00
2022/09/06 13:20,546,4,0.00
2022/09/06 13:25,552,4,0.00
2022/09/06 13:30,567,4,0.00
2022/09/06 13:35,569,4,0.00
2022/09/06 13:40,552,4,0.00
2022/09/06 13:45,550,4,0.00
2022/09/06 13:50,511,4,0.00
2022/09/06 13:55,474,4,0.00
2022/09/06 14:00,498,4,0.00
2022/09/06 14:05,483,4,0.00
2022/09/06 14:10,480,4,0.00
2022/09/06 14:15,496,4,0.00
2022/09/06 14:20,486,4,0.00
2022/09/06 14:25,484,4,0.00
2022/09/06 14:30,501,4,0.00
